client_id,industry,sub_industry,region,company_size,annual_revenue_usd,contract_value_usd,contract_length_months,tenure_months,product_usage_hours_3m,product_usage_hours_12m,login_frequency_30d,active_users,licensed_users,analyst_calls_6m,support_tickets_6m,support_escalations_6m,avg_resolution_time_hrs,nps_score,survey_response_count_12m,discount_percent,account_notes,churn_flag
C_25953,Technology,Infra,N. America,500+,306886.4881,97197.29684,12 months,23.64234129,93.02374933,728.1453406,2.064710452,6,,,2,1,52.97416786,57,1,15,low usage,0
C_25954,Technology,Data, apac ,,26377.27248,124607.9724,36 mnth,50.05903928,183.2866499,417.5906581,1.334962899,8,100,,8,,88.29761758,40,2,0,neutral,0
,Healthcare,Cloud,APAC,10000,152695.7495,,36 mnth,,145.0396305,386.0598279,5.065296294,10,,,3,1,,2,2,,renewal likely,0
C_25956,,Data,,10k,566402.4448,,12 months,,30.15640742,357.5619725,1.093018709,13,5,2,1,,,41,0,20,bad experince,0
C_25957,Technology,Infra,LATAM,,289229.2781,,48,12.77645987,184.7647211,284.4870619,4.412907538,6,,0,,,27.8087471,36,1,N/A,executive sponsor left,0
C_25958,Technology,E-commerce,Middle East,200,,,36 mnth,1.399246627,6.764573915,453.3601096,9.152334745,,20,0,4,0,121.3081689,3,0,0,renewal likely,0
C_25959,,,North America,1k,11616.18182,133588.3705,36,,98.14174282,672.8297657,11.06842189,10,,5,,0,35.78206433,53,2,10%,neutral,0
C_25960,Heathcare,Infra,N. America,,13835.50161,74558.24054,24,,139.0486005,395.8392267,4.176162156,3,,,4,1,,-39,2,0,satisfied,0
C_25961,Finance,Infra,,,,126004.3308,12 months,91.37928508,,567.3277604,2.268232914,7,100,0,6,0,82.31798001,-31,,20%,needs training,0
C_25962,,Cloud,EUrope,1k,1024372.773,51029.40475,,7.345889735,139.800857,20.24360899,10.8263802,6,100,1,3,0,43.80958499,64,1,,pricing issue,0
C_25963,Manufacturing,None,N. America,1k,54152.08514,40433.85774,,17.88690005,37.42054194,293.8202092,,4,20,2,4,1,63.0615747,35,2,15,low usage,0
,Technology,,North America,1k,,100095.1009,48,23.5408781,121.0609893,718.3788992,20.24374999,5,,1,,1,,-73,2,10%,pricing issue,0
,Retail,,Europe,10k,65553.05431,75443.50264,12,20.58420471,72.10451781,484.8531963,0.580666004,6,5,5,2,1,75.94196311,-13,0,10,,0
,Retail,Cloud,Europe,5000,16596.17762,-4519.048678,,,156.8886515,243.216067,5.388799504,11,5,1,5,0,31.99774869,-12,1,20%,executive sponsor left,0
,TECH,Infra,LATAM,,6519.911898,39273.61573,12,0.578361728,174.6655363,777.8158813,27.50184454,9,5,,2,2,,-90,,20,,0
C_25968,TECH,Infra,Europe,10k,250289.7062,62635.68066,36,31.49480295,53.73957302,433.2189584,5.561641416,6,,,2,,,-19,1,20%,needs training,0
,Manufacturing,,North America,10k,,52852.24257,36 mnth,19.93802226,77.31369686,324.4048621,20.20844029,,,,2,0,46.109951,,1,0, satisfied,0
C_25970,Heathcare,AI,Middle East,500,24283.70322,49626.14221,,16.364743,100.0822221,592.3424633,4.144209284,,20,2,2,1,19.11091347,-13,2,5,low usage,0
C_25971,,,EUrope,,7209.271606,,12 months,88.45088688,,96.03755319,7.103727412,8,,0,2,1,53.7107969,19,1,10%,needs training,0
,,N/A,EUrope,5000,42645.18183,114213.3046,36,,,647.4983618,0.054643202,6,10,0,,1,104.819416,19,,,,0
C_25973,,Payments,Middle East,10k,11001.53392,-4935.288208,24,5.27655671,202.6325424,,15.45362749,6,5,,7,0,30.63607092,62,2,10,low usage,0
C_25974,Heathcare,Infra,EUrope,1k,66261.84095,96867.05462,12 months,,191.2313132,444.4185346,0.96484768,11,,1,5,,149.3772904,12,,10,satisfied,0
C_25975,Healthcare,AI,Middle East,5000,150787.3903,115747.326,36,13.47704691,138.0066834,281.5376795,2.411684835,4,10,3,6,2,30.27423928,30,1,0,needs training,0
C_25976,Finance,Payments,LATAM,1k,1040139.179,91095.48397,12 months,16.98144064,,643.6338401,22.80170453,8,5,1,5,2,,,2,20,,0
C_25977,Manufacturing, cloud ,North America,200,245756.3018,40891.30118,12,19.72198883,94.06089361,433.8390382,4.033217016,10,,2,4,0,58.65103767,61,,10,integration problem,0
,Energy,Data,Middle East,1k,14894.14316,,12 months,3.734255168,39.58012419,331.8148197,11.93250344,4,10,0,1,,46.28131189,62,,0,executive sponsor left,0
C_25979,Heathcare,Cloud,,,34471.57846,150115.2405,,34.41738333,135.3750716,555.2718017,3.051226578,3,5,,7,0,,-86,2,5,,0
C_25980,,Infra,LATAM,,22141.78824,,12 months,8.647397665,,814.9661124,1.473851011,,100,3,5,0,48.01200487,49,0,10%,executive sponsor left,0
C_25981,saas,Data, n. america,500+,153976.6759,45381.92693,36,,72.00396726,592.8247781,2.793502488,2,100,5,4,1,,-42,1,10,,0
C_25982,Healthcare,E-commerce,APAC,10000,2411077.83,45548.89377,48,8.288486748,180.466488,735.5339121,2.967144185,7,,0,3,0,60.65000764,83,0,20,,0
C_25983, finanace,payments,,500,,,24,,112.133823,595.3110983,6.675630194,8,,0,4,,20.15242817,-97,2,5,executive sponsor left,0
C_25984,SaaS,None,LATAM,5000,7038.390539,,48,,82.37094622,686.9955348,11.94694945,6,20,,7,0,78.84821646,19,0,,renewal likely,0
C_25985,Retail,N/A,LATAM,50,16678.29272,22934.79237,,8.551376661,107.4691851,501.4108935,7.83559861,10,,2,2,,,69,1,15,bad experince,0
C_25986,SaaS,Infra,APAC,500,312141.4441,,12,,70.91388405,555.0305668,11.39127287,9,50,1,,0,40.64381858,80,1,,,0
,Energy,Payments,,10k,15197.23356,139572.1981,12 months,32.52409712,123.7181149,,1.619874229,4,,2,3,,45.87128922,99,,20%,,0
C_25988,Heathcare,Data,Middle East,10000,10918.42419,53540.10923,36,136.8368744,137.3864187,419.697944,8.663801112,7,,0,6,,,99,0,,low usage,0
C_25989,Technology,Payments,north america,200,40033.25961,47897.00099,12 months,29.44211461,,469.1525838,21.36095205,9,,1,1,1,25.09277903,-100,0,20%,,0
,Technology,AI,North America,50,,19056.44742,48,31.35906103,159.0925976,568.6262858,,5,50,2,6,0,,-4,2,,renewal likely,0
C_25991,Finanace,,EUrope,50,79291.25731,94476.91513,48,18.89172639,102.2461506,96.10554072,9.122683271,1,,3,2,,,93,1,20,,0
C_25992,TECH, infra,EUrope,10k,,60777.42028,12 months,80.46680387,54.0247101,228.9602477,14.8152898,5,5,1,6,0,80.5144795,-71,1,0,bad experince,0
,Retail,Cybersecurity,North America,1k,42414.73584,,24,10.67748388,6.288847197,482.8478294,2.209828261,,100,1,3,1,68.98672363,-29,0,N/A,low usage,0
,Heathcare,Data,APAC,,2617.055167,,12,3.673478372,112.311557,444.4187489,,6,50,1,4,,,-14,0,10%,renewal likely,0
,SaaS,data,LATAM,50,45835.70568,103636.1144,24,0.821063387,,630.0306392,14.82175462,7,50,4,5,0,83.84259821,-29,1,20,low usage,0
C_25996,Finanace,Data,APAC,,23738.8968,71030.89572,,6.076961112,158.7971537,236.995601,11.95248679,7,50,2,1,,,70,1,,satisfied,0
,Finance,Infra,N/A,500,44463.00366,,12 months,9.6505137,88.70123883,557.5723522,18.36187571,7,10,2,1,0,31.56097203,-21,3,,satisfied,0
C_25998,Energy,None,N. America,50,15282.20418,51683.41832,,72.99576017,,683.8560496,4.383004329,8,50,2,6,,41.73624271,-42,,0,neutral,0
C_25999,TECH,E-commerce,Middle East,10000,30325.19488,183753.7906,24,35.93063469,123.7017893,596.7391397,2.754268209,5,5,2,3,0,76.80031649,,0,,needs training,0
,TECH,Infra,APAC,1k,11612.18877,,24,,47.71441536,,1.175535652,12,50,1,5,0,63.02259047,-65,2,5,,0
C_26001,,Cybersecurity,North America,500,167483.9515,92033.48922,24,5.397628606,222.5769358,364.1331469,22.69315796,8,,3,4,1,22.49353654,64,1,10%,pricing issue,0
,Healthcare,,EUrope,,25977.93714,124445.946,12,4.47100926,69.12476243,,8.202868166,8,5,0,4,1,,-100,2,15,low usage,0
C_26003,Finance,Infra,Middle East,,2174.459014,,48,60.93382269,139.0703649,531.6098455,0.756551573,5,5,2,7,0,54.16440958,,0,,needs training,0
C_26004, finanace,Infra,N. America,10k,1376178.087,68160.51334,36,11.79814964,154.7892565,834.8121642,7.132928172,7,20,1,,0,59.9239359,-22,0,10,,0
C_26005, m@nuf@cturin, cloud ,Europe,500+,206324.8716,38055.85402,24,46.84461979,223.7743636,625.3100496,6.620823754,5,100,,2,,,-72,0,15,,0
C_26006,Energy,E-commerce,Middle East,500+,,,24,,125.2115408,790.1553013,36.54695517,8,,,4,0,,-24,1,,renewal likely,0
C_26007,Finanace,AI,Middle East,10000,81432.09055,5984.097234,48,60.23677476,61.15065519,557.4288836,0.093001736,4,5,2,4,0,12.65370275,-87,3,,,0
C_26008,,AI,,50,27581.67618,89250.58217,36,0.644242859,145.9659942,701.6945083,23.57005867,4,,,9,,,-32,1,20,,0
C_26009,N/A,None,Europe,5000,,70626.05254,36,4.885875821,100.3586508,865.6158378,4.448178441,11,20,,,1,,14,3,10,executive sponsor left,0
C_26010,,Cybersecurity,EUrope,1k,32565.91453,,36,72.8660757,171.7536332,461.5690737,,5,10,1,4,0,72.74470278,4,0,,executive sponsor left,0
C_26011,TECH,E-commerce,N. America,500+,50593.47503,62944.01487,48,27.48812301,96.32365244,,12.10062935,8,10,1,,1,,-74,1,,pricing issue,0
C_26012,Retail,Cybersecurity,,1000,42566.17545,,24,31.39271107,145.2980033,892.442242,12.54113376,10,,0,2,1,44.10736019,-14,0,15,bad experince,0
C_26013,Manufacturing,Cloud,N. America,5000,46323.97364,179564.8011,24,0.394367602,,235.8240261,17.71783808,3,,1,2,1,56.77947611,51,3,,pricing issue,0
C_26014,,Cybersecurity,North America,500,203514.0114,81101.62955,36,,63.33935632,349.3736778,5.351823498,6,100,,4,0,,27,0,,bad experince,0
C_26015,Healthcare,None,Middle East,10k,233207.531,,12,30.40633457,112.1897966,451.2230018,9.153997436,7,50,2,6,,10.94938216,-81,0,20%,integration problem,0
C_26016,TECH,None,N. America,1k,384076.8084,127627.7214,,12.29014929,127.801147,539.1134556,8.263999466,7,20,,6,1,21.75223058,-59,0,,neutral,0
,,None,Europe,200,105688.4848,,24,60.11006115,93.71149996,549.883575,2.996922556,4,50,3,2,,12.74378918,-11,1,15,renewal likely,0
C_26018,Heathcare,Cybersecurity,LATAM,,10579.71084,,,7.522149484,106.1681213,556.9932096,,7,,,4,0,82.78638528,-48,3,15,,0
C_26019,Energy,Cloud,LATAM,500+,953179.7341,-7036.389909,,,159.9723992,293.0887762,,5,10,0,4,0,79.2944073,6,1,15,neutral,0
,Finance,Cybersecurity,N. America,10000,79996.72289,,36 mnth,1.377667406,146.6670265,679.8689411,10.85730996,7,5,3,5,,101.365572,93,2,15,pricing issue,0
C_26021,Finanace,None, l@t@m ,,160986.5474,,12 months,,169.0239579,490.4716345,12.20994332,7,5,0,8,1,23.05731997,54,3,10,satisfied,0
C_26022,Manufacturing,N/A,Middle East,,9323.504302,,36,60.29959205,,482.2781276,2.008147592,7,,1,4,,,28,,,neutral,0
C_26023,Finance,,LATAM,10k,,69148.50297,12,58.88861401,193.5199124,540.2232952,9.322728906,4,50,,6,1,,19,2,15,pricing issue,0
C_26024,Manufacturing,Data, europe ,500+,35019.0805,78314.15613,36,40.95717002,170.3749908,532.6796696,18.04443174,9,,1,5,,100.9134468,-84,4,20%,,0
,Heathcare,Cloud,Europe,1k,7112.086217,136977.3609,36 mnth,23.85445297,11.03327637,,5.203114824,,20,,7,0,,90,1,,satisfied,0
C_26026, technology,,North America,1k,93676.63911,-7350.560055,36,9.068378923,73.76042813,652.6887146,5.824559288,3,100,,4,0,23.67003009,13,2,,executive sponsor left,0
C_26027,Retail,None,APAC,1k,363455.4887,115508.449,36 mnth,21.74311149,96.98522591,590.2413992,,3,20,1,4,1,42.16095242,-55,0,,,0
C_26028,Technology,AI,Europe,500,,149874.6112,24,65.27430271,65.37449234,,7.06753398,,,1,,,5.288429951,83,0,10,integration problem,0
C_26029,Finance,,APAC,5000,6743.636979,,48,,,783.8856871,0.791529676,6,,,3,1,43.15927173,11,2,5,,0
C_26030,, payments ,LATAM,1k,119320.5936,,,79.65387501,43.24576384,616.3568134,,6,20,2,4,,55.74262456,27,,10,low usage,0
C_26031,Manufacturing,E-commerce,APAC,10000,8117.273959,94678.87256,48,27.01338294,101.2673867,371.9216247,11.81462001,8,,3,,2,16.36450351,-85,2,,,0
C_26032,Manufacturing,Payments,North America,50,69114.58197,180873.8206,48,2.852936391,137.9437374,443.047061,1.996493968,8,,2,3,0,74.0185042,-17,1,,integration problem,0
,Technology, ai,Middle East,500,9170.203645,111319.7317,12 months,38.08538624,79.63330618,490.5358971,0.450708678,9,5,1,,0,54.3685777,,1,,satisfied,0
C_26034,Retail,E-commerce,N/A,5000,33571.16077,182229.0897,36,36.68518136,25.21726562,623.8882205,2.707777829,1,50,0,4,,44.30835523,-58,1,0,,1
C_26035,N/A,AI,LATAM,10k,72082.16767,,,,14.24711854,364.51609,0.53814069,5,100,0,5,1,20.50733034,-43,3,N/A,neutral,0
C_26036,Heathcare,Cybersecurity,Europe,500+,71724.04348,155209.671,,27.66972034,169.4037335,810.4218048,11.07085754,8,,3,9,2,74.86524559,27,2,20,low usage,0
C_26037,Manufacturing,Payments,EUrope,200,,95330.89297,,110.283779,73.15446728,803.8797571,,3,100,1,,1,57.69188883,84,3,10,,0
,Finance,None,APAC,500+,56621.18323,97823.2617,12,53.38288849,109.315041,539.0609423,13.69333986,10,,,2,0,133.1285465,20,0,15,satisfied,0
C_26039,Energy,,North America,5000,19024.63398,55799.67769,12 months,,36.88439505,252.2808417,4.994427806,,,3,1,1,9.014320529,-27,3,10,needs training,0
C_26040,Retail,Infra,North America,10000,13316.95137,107677.5332,12,,29.40893707,759.4378379,,,5,,,0,,,1,,pricing issue,0
C_26041,SaaS,,Europe,500+,1060079.032,,12,13.92876343,,447.4305347,9.302847696,5,10,1,4,0,,-51,0,10%,,0
,Retail,None,North America,50,8793.306264,-11735.3703,,,80.93890698,432.6587329,10.15801891,9,100,3,2,1,66.38381335,8,1,,integration problem,0
C_26043,Heathcare,E-commerce,N. America,1k,126767.2177,,12 months,9.761132967,,486.0423382,44.08653526,4,10,3,5,0,70.40591214,-34,2,20,bad experince,0
C_26044,Energy,E-commerce,LATAM,50,4133.67794,,24,,,580.8299931,,6,50,3,4,2,41.29520427,58,1,,needs training,0
C_26045,Healthcare,E-commerce,Middle East,5000,219721.8266,,48,13.33278836,102.5125803,756.9724469,11.69532938,8,10,1,5,,82.08578341,-54,2,15,needs training,0
C_26046,SaaS,,N. America,5000,11911.63995,40365.84924,12,,121.3959854,158.2548971,2.617769921,7,,,8,1,9.000412403,-62,,20,low usage,0
C_26047,Retail,Payments,LATAM,500+,1182686.029,80687.58186,12,17.49187953,82.1959998,,11.93472508,9,20,3,6,0,22.11415556,-81,2,20,,0
C_26048,Technology,, n. america ,5000,,77676.57588,24,14.52921781,86.17271962,351.0629158,11.14233543,9,50,4,3,,69.28391449,95,,10,,0
C_26049,Manufacturing,None,North America,500,82417.15616,,48,5.697989015,142.867323,957.5367621,6.986043626,6,,2,3,,,-39,0,,bad experince,0
C_26050, saas,E-commerce,North America,500+,102490.2591,136218.7177,24,,154.6651873,390.7375432,1.322892701,6,10,3,,0,,10,0,0,satisfied,0
C_26051,,,Europe,10000,95886.1093,176525.943,36,5.315574147,190.8912769,647.0856735,4.163782645,9,,2,4,2,73.19570809,36,,,N/A,0
C_26052,N/A,Payments,N. America,10k,21620.08834,82323.57875,24,,110.0530395,648.3156853,,4,10,2,3,1,32.16837851,80,3,20%,integration problem,0
,Finance,,N. America,1k,31895.80966,72158.47602,,1.646948417,29.70979037,175.9318376,16.41730593,3,20,0,2,,80.26621313,73,1,20,,0
C_26054,Energy,None,EUrope,500+,33054.95881,29929.25213,48,1.447483332,94.56256768,,11.0046093,5,10,,,2,48.61809556,-55,0,,bad experince,0
C_26055,TECH,Data,Europe,1k,93571.89313,41928.19473,24,,164.6051055,438.6699398,5.078149808,8,100,,5,2,,65,0,20,,0
C_26056,Heathcare,E-commerce,Europe,50,19334.262,68979.6773,12 months,,135.3430877,577.4457413,5.943605147,4,20,0,4,1,87.47612376,5,1,0,low usage,0
C_26057,Healthcare,,EUrope,1k,41431.42515,51726.23387,,3.515784613,105.1598857,356.9216437,4.735040824,3,,1,1,,,-65,,,renewal likely,0
C_26058,Technology,AI, middle east,200,,134519.6384,12 months,15.01669298,240.4192797,468.0848771,,5,100,,5,,170.6392841,18,1,20%,integration problem,0
C_26059,N/A,Cloud,N/A,10000,47018.21441,54245.04062,36,,119.1488026,466.9929748,3.386831839,5,10,1,3,2,,-45,,10%,,0
C_26060,,None,Europe,10k,2459608.172,-12965.56001,36 mnth,6.949557475,220.3768976,533.2837296,3.74272822,5,,2,5,,3.225852209,-95,0,10,,0
C_26061,,E-commerce,APAC,10k,5530.360769,,36 mnth,26.81607719,,507.7749485,9.548344498,9,,3,1,1,59.37984692,,1,20,executive sponsor left,0
C_26062,Healthcare,data,N. America,,56834.30997,133279.9069,12 months,13.19432582,174.2736483,839.0450146,1.244557449,,50,3,2,1,97.23081541,24,,20%,,0
C_26063,Energy,Data,North America,1000,99238.41099,6476.026261,12 months,,49.35133182,550.2555125,27.43683231,7,,1,3,1,,5,2,0,renewal likely,0
C_26064,Finance,E-commerce,APAC,50,16587.10712,78905.90252,12 months,,106.113643,259.267218,23.29760928,6,50,3,5,0,74.87673185,,2,20,low usage,0
C_26065,Technology,N/A,APAC,5000,135257.6808,42181.28159,12 months,32.49770407,,329.4567501,5.263032323,5,5,0,4,0,,32,3,,low usage,0
C_26066,SaaS,Infra,APAC,200,40358.78279,107721.113,12,27.61809264,158.1506071,,17.75867397,,5,,,0,50.70993717,-47,0,,,0
C_26067,Energy,,APAC,200,4938.197028,,36,33.96106474,,181.3421947,5.191853727,4,5,1,0,,38.79740094,43,3,15,low usage,0
,,Data,,200,312240.6655,122050.4248,,18.87434374,102.6737076,-38.2273333,10.18403697,,20,,4,0,,-74,3,,pricing issue,0
C_26069,Manufacturing,Infra,Europe,,20805.36407,95329.85265,36 mnth,1.613261149,166.1864791,804.3644556,,3,50,0,0,1,,-72,3,,,0
C_26070,Finance,AI,Middle East,50,210988.5556,127052.0567,36,,139.8144875,,22.79561484,6,,,5,,,-26,0,,pricing issue,0
C_26071,TECH, cloud ,EUrope,1000,35851.84716,132309.6572,12,41.60445258,107.3003109,489.8253414,33.31846594,3,5,,5,0,35.6199531,,1,,integration problem,0
C_26072,Finance,,North America,,155369.6692,92793.50296,12,,213.0656918,113.7859878,0.930313281,5,5,,3,,69.63378959,-62,2,0,bad experince,0
C_26073,Finance, ai ,N. America,1000,53853.46189,104551.4237,24,0.941276247,,611.5244693,0.594573311,4,,1,2,0,78.22300673,59,0,,low usage,0
C_26074,Energy,Cybersecurity,Europe,50,186695.9499,120705.029,36 mnth,169.4797759,93.13669988,478.1251548,7.806318047,8,20,1,3,0,,-1,1,,integration problem,0
C_26075,TECH,AI,LATAM,10000,321627.727,,36,1.864270102,185.5009182,689.8786657,12.51736347,5,20,0,,1,73.74467241,6,3,5,neutral,0
C_26076,Retail,Payments,N. America,,11363.13208,126344.7022,,1.6657576,200.2623438,625.9498242,,7,,2,4,2,102.8342035,-96,,,executive sponsor left,0
C_26077,Manufacturing,,middle east,10k,3363.821857,,36 mnth,,208.2305399,448.2146712,,7,50,,5,0,53.2412629,-89,0,,satisfied,0
C_26078,,Payments,APAC,50,24647.38308,132493.8856,12,55.64828187,52.0374476,256.7549576,11.23585183,9,,,0,0,45.45485406,75,1,15,pricing issue,0
C_26079,Retail,AI, apac ,50,292334.1886,33076.85408,12,17.40722539,54.22062747,401.2583766,47.36641453,11,,,5,2,66.41273891,-39,2,10%,neutral,1
C_26080,,Cloud,N. America,,4252.249759,50236.60072,36 mnth,39.07110567,193.8470766,519.8216104,7.237228713,2,,1,0,0,86.45862855,99,2,0,integration problem,0
,Finance,Cybersecurity, north americ,500+,1038764.898,13998.61654,36 mnth,,53.33031601,545.1239598,1.182246795,8,,0,10,0,55.44379555,,2,20,,0
C_26082,N/A,,EUrope,5000,56376.39152,,36,20.53583724,32.9606823,581.1708822,6.748842062,4,10,3,,1,46.88221608,-53,,,needs training,1
C_26083,Retail,Payments,LATAM,500+,84531.57404,28799.37406,,17.37846412,,432.9583658,0.355065575,6,50,0,2,0,47.11601552,94,1,0,,0
,Retail,Cloud,N. America,200,15208.62399,103094.9788,36 mnth,,155.5841959,368.3428205,4.013019859,8,,0,4,,31.7205865,-3,0,,executive sponsor left,0
C_26085,Technology,Cloud,n. america,1000,192206.3582,87597.64608,48,29.34666335,155.5589116,478.5477019,8.786531884,10,,,6,1,,5,1,10,,0
C_26086,,E-commerce, north americ,500,11399.18337,,,13.6014394,59.22667876,520.4878858,1.308709905,3,,3,1,0,32.53165236,51,1,20%,needs training,0
C_26087,healthcare,,North America,500,90569.97387,119883.9853,12 months,46.15378582,166.669863,350.98128,2.952968257,,50,0,4,,56.87757859,-12,0,0,satisfied,0
,Finance,None,EUrope,1000,,103024.0406,,,132.5768158,423.3732459,5.328460836,1,,1,3,0,35.57548158,81,0,,,0
C_26089,SaaS,Data,north america,5000,79204.3191,45559.32584,,1.263033972,,397.7452388,0.2805554,6,5,2,,1,15.72450908,36,,,neutral,0
C_26090,Retail,Cloud,,10k,72805.55658,53200.81714,12,13.15224924,119.8700401,400.6973762,,9,50,1,4,,48.56610537,91,,,,0
C_26091,Heathcare,Cybersecurity,Middle East,500+,84497.80747,72492.82506,,1.710929751,168.9436755,652.0906294,22.36038988,7,5,,1,1,22.07315328,68,2,5,pricing issue,0
C_26092,Finanace,Infra,APAC,5000,,17103.79605,48,11.70254546,152.680256,641.5011251,,5,100,,2,0,,-15,2,,bad experince,0
C_26093,TECH,E-commerce,,1000,54937.5886,86992.78043,36,70.23615627,45.89423701,,17.21051245,11,,2,,3,,-32,2,15,,0
,Heathcare,Cloud,APAC,10000,39173.15768,,48,10.70302233,150.3679736,,16.73624993,,,,6,0,,-64,1,20%,executive sponsor left,0
C_26095, technology,,Europe,5000,546071.7,146280.3648,,0.625577879,204.3563882,780.9934932,1.723809828,7,50,2,0,0,83.97589673,,3,,,0
, finance,Cloud,Middle East,5000,113694.5475,,36 mnth,,192.704136,689.7135271,14.88155338,7,20,2,2,0,65.15503148,-32,2,0,,0
,Finance,Payments,Europe,50,279401.5478,84233.07387,24,,,500.9457642,5.814675119,5,,,1,,48.03396571,-75,2,15,,0
C_26098,Heathcare,Payments,Middle East,10k,254021.265,66006.43462,12,9.427787285,203.4055447,,3.797748294,5,,1,,0,20.50837903,,,,integration problem,0
C_26099,Retail,Cloud,Europe,500+,5685.954559,,12 months,,218.2428247,510.8786282,10.74142843,7,,1,1,1,,27,2,20,bad experince,0
,,,Middle East,,64455.92069,93888.82869,36,45.11841479,90.19426084,327.2606929,6.771730313,3,,0,5,0,44.27499526,-78,1,,pricing issue,0
C_26101,Finance,None,APAC,1k,57677.96929,139265.2773,,,,631.6658374,5.43049483,7,50,1,2,0,90.72416402,-20,1,,integration problem,0
C_26102,Retail,None,,5000,4636.693734,121397.587,,80.30505936,,,42.61110333,7,5,,3,0,72.69928897,,1,0,executive sponsor left,0
C_26103,Technology,Cloud,APAC,10k,11295.3967,66011.28264,,16.1514018,62.5222938,462.3452802,1.776939034,,10,0,1,0,50.15976072,13,1,,neutral,0
C_26104,Healthcare,E-commerce,Middle East,500+,31704.00054,74568.80882,48,66.57487794,89.85086261,426.9568576,23.14243146,5,,,4,,8.5182219,65,0,20,low usage,0
,Manufacturing,Cybersecurity,LATAM,,364780.7112,25316.21061,12,,198.9091386,916.5673456,23.79776896,3,100,2,5,1,,1,0,,,0
C_26106,TECH,Data,N. America,,24748.39157,101933.4588,48,16.2058312,123.0672753,,2.208358512,7,50,1,0,0,4.838460273,-16,2,10,satisfied,0
C_26107,Technology,AI,North America,,1091725.627,99952.63281,12 months,4.221750889,75.57358593,713.8084369,,3,,2,3,0,56.63602787,99,1,,integration problem,0
C_26108,Energy,,Middle East,1k,124252.5865,92582.63756,12 months,69.4434831,48.2096871,705.0056945,3.784020381,9,100,0,4,2,12.66566163,,0,,needs training,1
